Record_ID,Timestamp,Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed(km/h),Vehicle_Type,Traffic_Density,Weather,Visibility(m),Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,humidity
2864,20-03-2021 20:43,26.70296038,89.74327184,RD-216,115,107,Truck,Very High,Fog,5175,Wet,No,-,No,37.45,57.2
2865,09-08-2023 12:44,26.74662851,72.29123487,RD-324,456,47,Car,High,Clear,4180,Under Maintenance,No,-,No,33.1,61.03
2866,31-03-2018 18:29,35.96851144,74.24007801,RD-314,88,72,Bike,Low,Snow,8477,Wet,No,-,No,37.4,75.82
2867,23-04-2022 17:57,30.32320192,96.96023673,RD-293,245,41,Truck,Very High,Snow,4266,Slippery,No,-,Yes,35.5,56.84
2868,27-04-2021 01:55,19.52590168,74.88612848,RD-208,398,18,Bike,Medium,Storm,2910,Wet,No,-,Yes,42.76,77.39
2869,04-05-2020 02:54,20.6393924,83.63687268,RD-435,183,45,Bus,Low,Storm,9990,Wet,No,-,Yes,28.47,67.1
2870,29-09-2019 04:58,12.19609642,76.66251083,RD-465,115,91,Bike,High,Fog,2959,Dry,No,-,No,30.59,36.79
2871,18-02-2021 17:11,16.81744614,92.69117023,RD-37,317,77,Truck,High,Storm,7228,Under Maintenance,No,-,No,46.82,39.38
2872,25-02-2021 08:10,20.91670775,95.89091903,RD-41,106,28,Mixed,Very High,Storm,3950,Wet,No,-,No,48.39,56.22
2873,15-03-2022 06:40,15.57147738,72.09748001,RD-83,487,79,Bus,High,Storm,1066,Wet,No,-,No,46.78,53.81
2874,03-08-2021 06:39,34.5603126,85.41663041,RD-176,345,96,Bike,Medium,Fog,893,Slippery,No,-,No,32.58,74.61
2875,29-07-2023 19:05,8.342277535,91.53571946,RD-117,45,23,Mixed,Very High,Storm,3605,Wet,No,-,No,43.41,64.84
2876,07-08-2018 21:12,25.0236406,91.86780803,RD-161,110,87,Bike,Very High,Clear,6473,Slippery,No,-,No,34.29,53.29
2877,26-04-2023 02:56,30.37663574,80.77298289,RD-163,370,16,Bike,High,Rain,6644,Dry,Yes,Minor,Yes,34.93,40.25
2878,19-06-2018 08:39,29.2311609,74.53591391,RD-335,58,51,Car,High,Rain,3669,Wet,No,-,No,26.14,43.61
2879,23-09-2019 00:24,26.66825581,79.22705786,RD-150,431,102,Mixed,Very High,Storm,7370,Dry,No,-,No,37.73,64.53
2880,21-01-2023 12:32,19.89972934,89.78342856,RD-364,225,16,Bus,Medium,Storm,4168,Under Maintenance,No,-,No,25.58,55.41
2881,24-07-2018 12:19,34.63583975,96.81955888,RD-137,98,7,Bus,Medium,Storm,5755,Dry,Yes,Major,No,29.95,60.9
2882,20-01-2018 10:02,17.5394438,84.07438703,RD-310,420,34,Bus,Medium,Clear,9822,Wet,Yes,Fatal,No,45.65,40.24
2883,24-02-2021 21:55,29.75388966,73.65860785,RD-331,334,62,Bike,Medium,Fog,8301,Dry,No,-,No,26.21,69.77
2884,02-01-2023 04:41,34.87287818,69.21610824,RD-203,443,115,Mixed,Medium,Rain,4723,Wet,No,-,No,22.13,81.15
2885,11-08-2019 04:56,11.72312506,95.36700536,RD-139,378,50,Bus,Very High,Snow,7377,Dry,No,-,No,22.07,45.48
2886,14-06-2018 06:28,35.46535039,82.00796287,RD-455,478,55,Bus,Very High,Storm,938,Slippery,No,-,No,48.22,59.49
2887,16-10-2019 09:35,30.50494834,88.78118739,RD-228,436,103,Bike,Low,Snow,7263,Under Maintenance,No,-,Yes,35.21,88.53
2888,05-05-2020 08:08,25.88115823,87.14525002,RD-400,364,19,Truck,High,Clear,7612,Slippery,No,-,No,32.28,49.99
2889,19-06-2018 09:37,18.82856246,93.83526724,RD-442,335,47,Bus,Medium,Fog,5002,Slippery,No,-,No,44.33,65.7
2890,27-03-2022 01:16,34.22369733,75.7166266,RD-481,18,26,Mixed,High,Snow,1766,Under Maintenance,No,-,No,45.07,35.41
2891,16-04-2023 11:35,9.27724515,80.80988271,RD-186,100,13,Bus,Very High,Storm,1626,Slippery,No,-,No,29.97,66.36
2892,09-11-2023 21:18,20.52304261,94.49500413,RD-383,202,96,Bike,Low,Storm,2289,Dry,No,-,No,40.81,35.38
2893,23-06-2022 09:36,29.94238303,84.98170956,RD-301,295,97,Truck,Very High,Clear,7586,Dry,No,-,Yes,43.13,87.55
2894,13-09-2020 13:19,31.52307283,70.06948746,RD-267,152,43,Truck,Low,Storm,4562,Dry,No,-,No,39.64,72.94
2895,17-09-2019 14:59,13.86607642,73.64004112,RD-495,425,107,Mixed,Very High,Snow,3736,Dry,No,-,No,24.55,77.29
2896,07-06-2020 22:31,9.380534908,74.87923549,RD-231,221,107,Truck,Medium,Fog,569,Dry,No,-,No,46.28,72.25
2897,22-07-2020 06:24,31.2826835,96.81977931,RD-212,397,85,Bus,High,Storm,9104,Wet,No,-,No,36.17,65.38
2898,12-08-2018 09:56,20.23487576,74.50003071,RD-86,453,72,Car,High,Storm,3761,Slippery,No,-,Yes,28.47,56.99
2899,24-03-2020 15:56,12.16218817,93.22083808,RD-95,448,61,Bike,Low,Snow,1566,Slippery,No,-,No,32.76,81.5
2900,08-10-2021 03:09,10.4814821,70.26477385,RD-438,299,72,Bus,Low,Fog,7247,Wet,No,-,No,21.13,87.41
2901,07-08-2021 06:41,26.57854754,73.26990011,RD-12,129,11,Bus,Very High,Snow,4116,Slippery,No,-,No,23.84,59.94
2902,05-03-2020 07:19,24.9017181,93.28960114,RD-65,70,6,Bike,Low,Clear,9329,Under Maintenance,No,-,Yes,42.97,85.89
2903,22-05-2023 05:26,32.76572092,94.06915783,RD-373,303,58,Bike,Medium,Storm,5016,Slippery,No,-,No,20,65
2904,29-09-2019 18:54,8.915443356,73.10969131,RD-121,349,41,Bus,Very High,Rain,4983,Slippery,No,-,No,32.5,62.3
2905,28-10-2019 22:45,33.18438976,74.66571334,RD-339,376,78,Truck,Medium,Clear,9702,Wet,No,-,No,35.68,57.27
2906,06-03-2020 11:28,33.73005017,83.38645261,RD-129,316,86,Mixed,Low,Rain,4342,Dry,No,-,No,21.64,42.56
2907,26-09-2021 02:40,20.94269065,69.52780561,RD-482,195,32,Bus,High,Snow,9716,Dry,No,-,Yes,49.19,30.22
2908,23-06-2022 19:03,10.22332699,95.41324086,RD-381,101,63,Car,Medium,Rain,2283,Dry,No,-,Yes,26.78,44.49
2909,27-03-2018 17:39,35.45555293,78.50022503,RD-359,240,50,Bus,Very High,Fog,8332,Under Maintenance,No,-,Yes,29.13,60.58
2910,08-07-2023 10:56,10.08886725,82.18935101,RD-384,34,67,Car,High,Storm,609,Dry,No,-,No,29.12,52.8
2911,28-04-2023 15:59,25.129584,71.0464023,RD-41,148,39,Bus,Low,Fog,2374,Slippery,No,-,No,26.91,56.91
2912,04-06-2021 20:27,22.30153858,68.9437944,RD-108,379,103,Bus,Medium,Fog,4859,Wet,No,-,No,20.04,88.84
2913,31-10-2018 12:53,32.21750723,81.56669029,RD-86,273,119,Car,Low,Snow,9695,Under Maintenance,No,-,No,41.88,51.02
2914,05-01-2019 19:34,22.57559873,71.52835373,RD-204,299,98,Mixed,Medium,Fog,3533,Dry,No,-,No,49.01,57.13
2915,01-06-2018 16:17,21.60448817,86.27924196,RD-53,292,89,Car,High,Rain,4110,Wet,No,-,No,26.73,38.01
2916,14-10-2020 20:40,33.53885424,91.0399578,RD-49,373,62,Mixed,Very High,Clear,5627,Under Maintenance,No,-,No,39.89,32.88
2917,22-12-2023 17:08,35.9562924,68.91846282,RD-33,159,93,Mixed,Low,Clear,4323,Slippery,No,-,No,42.26,76.52
2918,08-10-2020 02:16,23.92883314,85.75445257,RD-480,199,17,Car,High,Clear,2292,Dry,No,-,No,45.45,64.24
2919,11-04-2018 08:41,21.18699399,91.65317577,RD-450,81,75,Bike,High,Rain,2837,Slippery,No,-,No,32.68,75.64
2920,02-01-2020 22:31,32.10175915,80.74341141,RD-243,362,10,Car,Very High,Storm,9966,Under Maintenance,No,-,No,29.09,38.99
2921,11-06-2022 08:08,32.10171038,95.83143525,RD-281,48,88,Bike,Very High,Rain,850,Slippery,Yes,Minor,No,29.76,64.31
2922,21-11-2020 17:42,17.26206977,71.22465229,RD-28,82,49,Bus,High,Clear,1939,Under Maintenance,No,-,No,41.38,45.22
2923,23-02-2018 11:36,24.71048601,77.36654944,RD-14,383,9,Bike,Medium,Storm,8249,Dry,No,-,Yes,44.5,43.68
2924,14-09-2019 12:11,12.46939246,74.67217598,RD-395,31,42,Truck,High,Snow,7875,Wet,No,-,No,25.45,30.69
2925,23-05-2021 22:24,26.43071769,96.88954351,RD-204,210,48,Bus,High,Rain,9194,Under Maintenance,No,-,No,31.13,37.82
2926,09-03-2018 17:33,32.18568139,76.53111427,RD-269,40,108,Bus,Medium,Fog,6588,Dry,No,-,Yes,47.06,48.56
2927,08-12-2022 00:12,13.43793746,79.2498757,RD-392,299,29,Bike,Low,Fog,328,Slippery,Yes,-,No,44.2,37.01
2928,09-12-2021 17:33,17.36836434,92.5808782,RD-43,333,86,Bike,High,Fog,2139,Wet,No,-,No,49.55,89.15
2929,24-12-2020 14:03,21.01909423,94.96894173,RD-54,375,92,Truck,Medium,Rain,4393,Wet,No,-,No,42.63,48.52
2930,08-08-2021 17:53,32.50732186,95.19466965,RD-135,87,19,Bus,Low,Snow,2941,Under Maintenance,No,-,No,31.8,37.82
2931,11-04-2018 12:18,29.20973033,84.18687312,RD-317,452,76,Bike,Medium,Storm,1337,Dry,No,-,No,37.72,41.94
2932,03-08-2023 16:02,17.18924126,87.23576456,RD-80,273,81,Car,Medium,Rain,4187,Under Maintenance,No,-,No,39.83,65.26
2933,11-07-2019 15:46,15.04797306,78.12598008,RD-44,446,43,Mixed,Medium,Rain,3605,Under Maintenance,No,-,No,22.35,33.84
2934,03-07-2023 09:22,28.17543659,85.60760315,RD-336,370,52,Mixed,Low,Rain,4115,Under Maintenance,No,-,No,36.33,81.75
2935,24-07-2023 09:56,21.91673649,76.77969399,RD-477,492,56,Bike,Low,Storm,1606,Dry,No,-,Yes,41.28,87.69
2936,27-10-2021 03:34,25.21307251,89.63482233,RD-454,223,64,Truck,High,Snow,2982,Under Maintenance,No,-,No,25.02,44.8
2937,04-09-2023 20:43,26.81222632,76.90909338,RD-200,63,93,Bike,High,Rain,1599,Dry,No,-,No,43.42,57.01
2938,29-01-2021 16:58,24.20191527,93.50291054,RD-159,380,27,Truck,High,Clear,7400,Wet,No,-,Yes,37.51,31.33
2939,03-03-2022 06:26,25.77908887,72.16103279,RD-118,79,73,Bus,High,Storm,9968,Wet,No,-,No,48.57,68.44
2940,18-08-2023 05:23,33.73759142,84.58234875,RD-127,106,56,Car,High,Snow,6047,Dry,No,-,No,21.27,54.84
2941,30-07-2021 13:50,33.1777689,83.09958939,RD-378,382,90,Bus,Low,Clear,1736,Slippery,Yes,Fatal,No,27.96,46.2
2942,06-05-2018 20:44,12.32199392,75.64780676,RD-146,27,115,Car,Very High,Rain,5286,Under Maintenance,No,-,No,38.05,42.41
2943,12-08-2020 06:04,25.00840472,68.81206117,RD-227,145,26,Truck,Medium,Clear,9536,Wet,No,-,No,28.9,69.24
2944,19-03-2023 03:30,20.7397579,72.30747691,RD-321,144,29,Bike,High,Fog,7282,Under Maintenance,No,-,No,41.43,54.97
2945,23-05-2018 09:20,16.28008218,96.07058383,RD-65,361,59,Bike,Medium,Snow,5857,Under Maintenance,No,-,No,42.77,40.78
2946,26-10-2022 10:42,26.30327487,95.2978313,RD-68,400,115,Bike,Medium,Snow,6894,Slippery,No,-,No,23.08,71.35
2947,29-12-2020 04:46,22.81562249,71.45972097,RD-270,403,68,Bike,High,Fog,1021,Dry,No,-,No,35.42,63.9
2948,11-10-2021 10:56,30.47221789,78.87094577,RD-430,45,69,Bus,Medium,Clear,9788,Dry,No,-,Yes,35.27,81.52
2949,17-02-2023 04:09,10.7094987,81.48867195,RD-88,327,8,Bus,Medium,Snow,7720,Under Maintenance,No,-,Yes,31.08,37.05
2950,10-03-2019 20:59,16.77774173,81.86408599,RD-15,379,56,Truck,Very High,Rain,4640,Slippery,No,-,No,47.99,77.14
2951,24-03-2018 12:15,8.747685506,76.66577479,RD-18,60,36,Car,Medium,Fog,1845,Under Maintenance,No,-,No,44.83,70.41
2952,03-07-2021 08:59,29.63283286,94.47563215,RD-340,488,57,Car,Medium,Snow,9004,Dry,No,-,Yes,40.92,36.9
2953,09-01-2020 05:57,34.46126266,94.34622741,RD-183,296,30,Car,Very High,Snow,1592,Slippery,No,-,No,41.43,71.69
2954,01-10-2020 07:52,25.03391388,68.5489242,RD-441,147,104,Bike,Medium,Storm,7490,Slippery,No,-,No,33.85,56.49
2955,02-08-2020 23:52,25.89239563,86.85003989,RD-469,93,83,Bus,Medium,Clear,5756,Wet,No,-,No,47.63,86.7
2956,15-03-2018 13:07,9.346328528,70.15650985,RD-167,252,39,Mixed,Medium,Fog,1943,Slippery,Yes,Minor,No,40.84,38.5
2957,07-12-2018 10:05,22.60965765,85.3274322,RD-443,300,106,Mixed,Medium,Snow,8793,Dry,No,-,No,41.87,68.57
2958,24-06-2022 10:19,23.27929475,93.139894,RD-244,422,95,Bike,Medium,Fog,4089,Dry,No,-,Yes,45.85,52.92
2959,28-12-2023 13:15,9.130260087,86.83639754,RD-240,231,18,Mixed,Medium,Rain,7681,Under Maintenance,No,-,No,28.22,87.41
2960,14-02-2018 17:54,30.68922705,81.59890083,RD-500,442,38,Car,Low,Storm,2246,Dry,No,-,No,44.21,49.8
2961,14-05-2018 01:49,16.07128399,95.77897615,RD-446,40,64,Car,Very High,Clear,7115,Dry,No,-,No,25.86,87.73
2962,18-10-2022 18:54,28.9799632,89.65135891,RD-277,362,29,Truck,Low,Clear,4363,Dry,Yes,Major,No,30.36,84.09
2963,30-06-2021 16:27,19.68483506,75.22997181,RD-479,129,58,Bike,Low,Rain,6268,Under Maintenance,No,-,No,30.07,46.22
2964,17-09-2020 05:33,36.87373799,79.22117013,RD-140,369,31,Truck,Very High,Snow,2326,Wet,No,-,No,49.36,78.21
2965,07-12-2023 14:03,14.15394924,90.03638469,RD-281,250,25,Car,Very High,Storm,966,Wet,No,-,No,45.7,89.74
2966,11-10-2023 12:40,9.688832147,68.5601132,RD-228,77,52,Bus,Medium,Clear,2891,Wet,No,-,No,41.04,45.16
2967,26-08-2023 06:19,36.4172593,69.85493577,RD-70,491,39,Bike,High,Fog,4473,Slippery,Yes,-,No,41.81,56.21
2968,07-01-2022 11:16,15.07141852,92.92327218,RD-497,282,56,Truck,High,Rain,5261,Wet,No,-,Yes,36.86,61.21
2969,09-03-2020 22:01,26.42460443,69.2454337,RD-486,491,74,Truck,Low,Clear,8972,Slippery,No,-,No,48.41,47.7
2970,06-08-2019 19:28,18.86247837,87.67690139,RD-358,105,103,Car,Medium,Snow,8119,Slippery,No,-,No,34.89,30.92
2971,15-08-2022 21:07,26.54920785,77.24827275,RD-277,234,30,Truck,High,Storm,2817,Wet,No,-,No,31.42,43.21
2972,15-05-2019 13:06,25.28569909,91.95085981,RD-91,46,19,Car,Very High,Clear,3107,Dry,No,-,Yes,24.89,46.92
2973,08-12-2021 23:14,28.51094256,92.5730359,RD-303,232,9,Bus,Very High,Snow,8526,Wet,Yes,Fatal,No,43.59,56.62
2974,22-08-2018 18:21,8.534857323,95.64683413,RD-306,355,94,Truck,High,Snow,3920,Slippery,No,-,No,42.03,40.27
2975,23-03-2018 00:57,32.2496323,70.77093704,RD-234,232,37,Car,Medium,Rain,5630,Slippery,No,-,Yes,31.53,82.4
2976,27-02-2021 08:12,21.88131006,80.26256327,RD-324,488,29,Car,Medium,Snow,1758,Slippery,No,-,No,20.76,72.29
2977,19-09-2018 10:12,23.04673125,84.64479911,RD-384,293,85,Bus,Low,Rain,2092,Under Maintenance,No,-,No,45.17,35.11
2978,16-06-2021 14:51,19.91973054,94.56564951,RD-326,263,56,Truck,Very High,Fog,2401,Under Maintenance,No,-,No,20.34,69.01
2979,01-03-2022 22:54,36.69209199,75.72891022,RD-450,175,48,Bus,Medium,Rain,6776,Wet,No,-,No,41.11,69.22
2980,05-08-2022 19:11,31.24556985,70.07719723,RD-289,245,24,Bus,Very High,Clear,7931,Wet,No,-,Yes,49.11,87.37
2981,07-04-2019 15:25,17.03040788,73.851174,RD-223,129,110,Bus,Low,Rain,9378,Slippery,No,-,No,33.13,30.18
2982,16-02-2022 13:44,30.70906697,82.37177139,RD-269,147,60,Truck,Medium,Storm,8068,Wet,No,-,No,27.05,44.88
2983,11-09-2022 22:20,20.67281229,87.75047907,RD-328,337,70,Mixed,Medium,Fog,4567,Wet,No,-,No,41.15,85.67
2984,24-05-2022 02:46,33.23038694,88.02954662,RD-328,375,12,Car,High,Rain,9402,Slippery,No,-,No,44.51,85.93
2985,20-05-2019 13:28,8.894548363,70.16523591,RD-274,237,87,Car,Very High,Fog,8027,Under Maintenance,No,-,Yes,36.39,73.24
2986,15-11-2021 05:24,18.30678846,90.08089767,RD-159,92,68,Bus,Medium,Rain,2855,Wet,No,-,No,49.01,75.95
2987,03-05-2022 14:41,20.46475552,87.14694269,RD-466,37,33,Bus,Low,Snow,5571,Wet,No,-,No,21.55,35.49
2988,15-08-2021 01:47,29.58323781,79.81875243,RD-178,206,52,Mixed,Very High,Snow,1867,Dry,No,-,No,35.14,60.83
2989,16-10-2022 21:05,13.28670773,84.56150178,RD-247,97,23,Bike,Medium,Clear,6649,Dry,No,-,No,41.55,43.89
2990,31-05-2019 04:22,16.30215174,90.26447294,RD-277,382,13,Car,Very High,Snow,1009,Under Maintenance,No,-,Yes,45.88,40.87
2991,02-07-2020 22:27,28.99252848,75.60068969,RD-117,131,76,Bike,Low,Storm,7990,Wet,Yes,Major,No,25.38,78.62
2992,20-08-2019 16:44,10.22846612,95.2609716,RD-413,400,117,Bus,High,Snow,1719,Wet,No,-,Yes,44,38.1
2993,06-06-2023 11:33,13.83260455,71.99526054,RD-46,349,19,Car,High,Storm,2897,Wet,No,-,No,36.58,58.12
2994,08-07-2020 18:31,29.84763031,94.16446154,RD-227,11,102,Car,Low,Rain,3255,Slippery,No,-,No,31.9,86.31
2995,15-02-2022 18:39,33.39033088,89.48488073,RD-158,322,72,Bus,Very High,Rain,6399,Wet,No,-,No,23.95,41.15
2996,26-07-2022 00:23,29.13601347,87.15503996,RD-188,244,67,Bike,Low,Storm,7570,Wet,No,-,No,45.96,88.68
2997,16-06-2021 19:35,23.28701027,70.40433192,RD-212,275,95,Bike,High,Clear,8201,Dry,No,-,Yes,24.72,89.66
2998,30-05-2018 19:31,10.87277773,94.65113362,RD-134,91,42,Truck,Very High,Snow,419,Wet,No,-,Yes,29.29,63.34
2999,10-07-2023 22:16,31.98954655,76.56458017,RD-80,363,51,Truck,Very High,Storm,4997,Dry,No,-,No,28.7,40.21
3000,13-08-2020 05:43,11.59713092,89.62275398,RD-156,407,17,Mixed,Medium,Snow,5871,Under Maintenance,No,-,Yes,46.14,48.97
3001,22-01-2020 09:26,19.16727514,93.65924097,RD-6,211,100,Mixed,Medium,Fog,1193,Wet,No,-,No,40.18,55.47
3002,11-01-2018 07:50,9.464480986,75.08422131,RD-1,367,103,Bike,Medium,Clear,7915,Slippery,No,-,Yes,43.9,48.56
3003,07-02-2021 14:46,28.58057775,94.52342236,RD-268,297,116,Bus,Medium,Rain,5753,Under Maintenance,No,-,No,27.51,46.84
3004,08-10-2018 02:31,22.60135397,85.74630781,RD-418,190,50,Bike,Medium,Storm,5258,Under Maintenance,No,-,No,38.75,88.33
3005,24-08-2018 22:42,34.32062427,87.11192169,RD-389,12,40,Car,Low,Fog,5709,Wet,No,-,No,37.15,39.2
3006,18-08-2019 05:04,12.02353237,94.52087371,RD-435,57,14,Truck,Low,Storm,723,Wet,No,-,No,44.98,74
3007,11-03-2022 21:13,31.75581256,83.27531274,RD-70,145,59,Truck,Very High,Storm,7621,Dry,No,-,No,47.18,30.02
3008,01-08-2019 20:45,22.80939398,80.77877917,RD-177,274,27,Bike,Very High,Storm,7880,Under Maintenance,Yes,-,No,20.36,65.77
3009,18-01-2018 10:11,18.61667912,86.36372126,RD-147,212,27,Car,Medium,Storm,3355,Dry,No,-,No,40.22,84.96
3010,29-10-2020 12:21,26.66343969,84.06668199,RD-241,281,72,Bike,High,Rain,4459,Dry,No,-,Yes,21.56,47.28
3011,23-03-2022 17:50,30.92210373,69.78279566,RD-274,491,48,Bike,High,Rain,1901,Wet,No,-,No,36.47,41.13
3012,03-06-2018 13:14,20.76827293,73.23426936,RD-5,353,9,Bike,Very High,Rain,4727,Under Maintenance,No,-,No,28.63,69.1
3013,06-02-2022 02:24,14.75136473,68.39342789,RD-353,296,8,Car,Very High,Clear,3190,Slippery,No,-,No,29.2,72.76
3014,13-01-2023 16:58,34.55788534,71.13672235,RD-473,142,34,Truck,Very High,Rain,6852,Dry,No,-,Yes,30.59,71.28
3015,03-10-2019 09:49,17.07693458,89.16564013,RD-252,106,109,Bus,Medium,Snow,3194,Under Maintenance,No,-,No,38.64,49.16
3016,22-08-2019 03:37,36.94885687,68.13662369,RD-485,103,56,Mixed,Very High,Rain,7515,Under Maintenance,Yes,-,No,30.02,45.13
3017,16-03-2018 06:16,30.25242294,76.82775992,RD-387,384,101,Car,Medium,Storm,9141,Under Maintenance,No,-,No,41.98,87.36
3018,18-01-2023 15:57,27.94675607,81.03032073,RD-245,103,116,Truck,Low,Storm,9743,Wet,No,-,No,32.14,85.4
3019,08-01-2023 20:25,8.359592107,95.19655522,RD-154,216,108,Bike,Very High,Snow,2120,Wet,No,-,No,22.05,57.44
3020,25-11-2023 04:26,21.00740845,77.48320352,RD-5,304,17,Bus,High,Fog,6885,Wet,Yes,Fatal,Yes,43.51,80.77
3021,01-02-2021 18:45,22.57137119,90.71079213,RD-393,25,22,Mixed,Medium,Storm,7280,Dry,No,-,No,28.57,57.14
3022,17-07-2021 05:45,18.91491549,79.85420181,RD-221,483,36,Mixed,Low,Storm,7547,Wet,No,-,Yes,32.98,55.46
3023,26-01-2023 14:09,12.34921991,70.85625002,RD-409,457,37,Car,Low,Rain,8341,Under Maintenance,No,-,No,40.56,39.41
3024,30-11-2022 10:10,18.65606288,70.86646869,RD-150,469,62,Bike,Medium,Rain,5605,Under Maintenance,No,-,No,29.97,55.58
3025,02-06-2020 00:29,10.17422689,80.54058078,RD-306,220,66,Bike,Medium,Storm,7571,Wet,No,-,No,21.7,62.25
3026,29-09-2022 05:49,16.43664867,69.67861081,RD-119,56,75,Bus,Low,Snow,9198,Dry,Yes,Fatal,Yes,31.22,31.35
3027,05-12-2020 00:50,10.42669899,84.576958,RD-408,452,18,Mixed,Low,Storm,3337,Wet,No,-,No,48.33,56.65
3028,09-01-2021 05:54,29.82028016,82.31584233,RD-4,108,108,Car,Low,Rain,5534,Wet,No,-,No,39.25,76.88
3029,28-07-2021 16:06,27.4635615,88.37352039,RD-281,29,116,Bike,Medium,Rain,9684,Under Maintenance,No,-,Yes,40.14,70.8
3030,05-01-2019 18:48,35.25806097,73.38302435,RD-192,30,18,Mixed,Very High,Rain,3077,Under Maintenance,No,-,Yes,38.97,68.11
3031,23-12-2022 01:12,19.01793584,85.19494836,RD-97,190,14,Mixed,Low,Snow,2777,Slippery,No,-,No,25.97,84.57
3032,27-05-2021 23:09,30.79982778,73.06115181,RD-211,494,109,Truck,Low,Storm,4442,Wet,No,-,No,32.55,31.08
3033,10-08-2021 19:42,25.04060888,88.94477769,RD-452,344,63,Bus,High,Rain,5202,Slippery,No,-,No,42.53,63.42
3034,10-03-2019 23:35,26.73699941,76.90760109,RD-288,191,43,Bike,Very High,Fog,6844,Under Maintenance,No,-,No,23.04,77.24
3035,08-09-2019 16:26,23.87637682,85.81806988,RD-224,58,105,Truck,Medium,Rain,7810,Dry,No,-,No,28.34,62.48
3036,23-08-2023 20:36,30.59564407,93.59764054,RD-203,409,50,Bus,Low,Clear,5455,Dry,No,-,Yes,28.29,49.43
3037,03-12-2022 16:36,9.217751526,82.15878966,RD-128,281,22,Truck,Medium,Fog,8966,Slippery,No,-,No,32.96,38.18
3038,01-06-2021 02:51,10.33415675,73.57647119,RD-84,32,23,Bike,Very High,Rain,1885,Under Maintenance,No,-,No,49.41,83.25
3039,09-05-2020 23:28,10.78178933,93.69756413,RD-367,117,108,Car,Very High,Clear,1370,Slippery,No,-,No,22.03,58.25
3040,13-10-2023 14:53,16.37203129,78.39880696,RD-378,333,110,Truck,Very High,Snow,5187,Slippery,No,-,Yes,35.56,82.69
3041,01-06-2020 15:46,25.1427349,89.17733339,RD-331,102,111,Truck,High,Clear,9872,Under Maintenance,No,-,No,25.38,65.15
3042,05-04-2018 01:24,26.72290894,77.28277468,RD-200,174,41,Mixed,Low,Storm,1613,Wet,No,-,No,49.12,70.45
3043,02-11-2019 22:19,28.66550644,76.64824784,RD-425,33,115,Bike,Very High,Storm,6369,Wet,No,-,No,23.4,78.26
3044,15-03-2023 13:32,16.14213349,86.61881952,RD-194,326,7,Truck,Medium,Snow,888,Under Maintenance,No,-,No,32.11,69.55
3045,17-03-2022 04:33,26.85616957,72.53303162,RD-113,273,59,Car,High,Snow,1323,Slippery,No,-,No,42.14,53.88
3046,10-08-2020 02:17,11.41300979,93.14224225,RD-135,245,11,Truck,Very High,Snow,3632,Under Maintenance,No,-,No,41.14,60.82
3047,30-11-2022 08:11,8.289397092,79.24109561,RD-41,462,75,Bus,Very High,Clear,5730,Slippery,Yes,Minor,No,32.68,78.18
3048,02-05-2020 00:20,28.14574284,68.55904564,RD-217,116,56,Car,Medium,Clear,7570,Under Maintenance,No,-,No,30.4,52.42
3049,05-04-2023 14:52,28.75275405,76.85765773,RD-321,38,58,Car,High,Snow,8858,Slippery,No,-,No,31.93,53.29
3050,07-11-2020 11:06,26.04213853,90.76402341,RD-123,124,42,Truck,Medium,Clear,6228,Under Maintenance,No,-,No,27.93,35.74
3051,11-01-2021 16:22,15.50722852,92.9214068,RD-265,403,67,Truck,Low,Storm,5313,Under Maintenance,No,-,No,26.16,84.88
3052,15-07-2018 12:53,34.89658536,84.46852803,RD-392,449,68,Mixed,Very High,Rain,9292,Under Maintenance,No,-,No,34.49,35.46
3053,05-02-2023 04:27,33.39459191,76.52917022,RD-410,379,10,Bike,Medium,Fog,8481,Under Maintenance,No,-,No,28.06,68.89
3054,24-01-2018 07:13,22.95067626,83.30776901,RD-466,117,78,Mixed,High,Snow,4366,Dry,No,-,No,28.62,54.79
3055,20-04-2019 19:16,36.68505278,92.25488366,RD-314,82,56,Bus,Low,Storm,1876,Under Maintenance,No,-,Yes,39.7,54.34
3056,30-04-2023 01:03,16.65996714,77.16509706,RD-414,159,48,Bike,Very High,Clear,951,Wet,No,-,Yes,49.06,70.77
3057,28-08-2018 07:35,22.24289426,79.17767223,RD-356,275,40,Mixed,Very High,Fog,8759,Wet,Yes,Minor,No,38.11,34.03
3058,06-09-2023 16:43,34.90973138,83.65112986,RD-351,93,41,Mixed,High,Snow,937,Dry,No,-,No,22.31,65.62
3059,07-06-2018 17:16,21.40154185,93.72700767,RD-140,413,68,Truck,Medium,Clear,5358,Under Maintenance,No,-,No,22.27,76.32
3060,21-02-2020 08:05,21.6592386,84.88231908,RD-146,316,52,Mixed,Medium,Clear,283,Wet,No,-,Yes,48.54,79.69
3061,27-02-2018 18:16,10.30238544,74.02083951,RD-333,100,31,Truck,Very High,Fog,5524,Under Maintenance,No,-,No,28.92,40.23
3062,24-05-2023 00:06,14.12904559,70.5840171,RD-381,111,113,Car,Low,Clear,4864,Under Maintenance,No,-,No,22.76,83.85
3063,22-01-2021 13:38,12.57809155,70.75540475,RD-273,275,69,Bike,Medium,Fog,4611,Slippery,No,-,No,37.97,69.37
